https://docs.google.com/viewer?a=v&pid=sites&srcid=bmF1LmVkdXxtcy1jcm90dHMtLWVuZ2xpc2gtOC05fGd4OjFkZTBmMzBkZDdiYTVkZg,english,8092,0.0875,0.2875,94,2,36
http://www.seg.guanajuato.gob.mx/Ceducativa/CDocumental/Doctos/2015/mayo/La%20loteria.pdf,spanish,271980,-0.3125,1.0,4235,418,1507
https://etc.usf.edu/lit2go/147/the-works-of-edgar-allan-poe/5314/the-tell-tale-heart/,english,22845,0.09103833768355822,0.5048519862490451,266,208,517
https://librebook.me/the_tell_tale_heart/vol1/1,russian,39973,0.11201878478664193,0.4706307977736549,513,24,279
