olympics.txt,en,olympics.txt,fr
nato.txt,en,nato.txt,fr
unesco.txt,en,unesco.txt,fr
lds.txt,en,lds.txt,fr
un.txt,en,un.txt,fr
vatican.txt,en,vatican.txt,fr
canada.txt,en,canada.txt,fr
tdf.txt,en,tdf.txt,fr
gatsby.txt,en,gatsby.txt,fr
lm.txt,en,lm.txt,fr
