https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public,english
https://www.who.int/fr/emergencies/diseases/novel-coronavirus-2019/advice-for-public,french
https://www.who.int/ar/emergencies/diseases/novel-coronavirus-2019/advice-for-public,arabic
https://www.who.int/ru/emergencies/diseases/novel-coronavirus-2019,russian
https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019,spanish
