http://www.gutenberg.org/files/2000/2000-8.txt,spanish,http://www.gutenberg.org/files/996/996-0.txt,english
http://www.gutenberg.org/files/1012/1012-0.txt,italian,http://www.gutenberg.org/files/8800/8800.txt,english
https://interlinearbooks.com/literature/russian/reader/voina-i-mir-tom-2,russian,http://www.gutenberg.org/files/2600/2600-0.txt,english
http://www.gutenberg.org/files/23962/23962-0.txt,chinese,http://uploads.worldlibrary.org/uploads/pdf/20130423231440the_journey_to_the_west_pdf.pdf,english
https://archive.org/stream/GarciaMarquezGabrielCienAnosDeSoledad1/garcia-marquez-gabriel-cien-anos-de-soledad1_djvu.txt,spanish,https://archive.org/stream/OneHundredYearsOfSolitude_201710/One_Hundred_Years_of_Solitude_djvu.txt,english
http://www.turnbacktogod.com/wp-content/uploads/2011/02/NIV-Bible-PDF.pdf,english,http://www.gasl.org/refbib/Bible_King_James_Version.pdf,english
